team_id,date,GD,pastgame_GD
8535,2009-04-25 00:00:00,3,0.75
8559,2009-04-25 00:00:00,0,0.25
8654,2009-04-25 00:00:00,-1,0.0
8659,2009-04-25 00:00:00,3,-0.25
8667,2009-04-25 00:00:00,-2,-1.25
8668,2009-04-25 00:00:00,-1,0.75
8697,2009-04-25 00:00:00,1,0.75
9789,2009-04-25 00:00:00,2,2.0
9823,2009-04-25 00:00:00,-1,0.0
9864,2009-04-25 00:00:00,0,0.75
9865,2009-04-25 00:00:00,1,-0.5
9879,2009-04-25 00:00:00,1,0.5
9904,2009-04-25 00:00:00,1,-0.25
10260,2009-04-25 00:00:00,3,1.75
10267,2009-04-25 00:00:00,0,1.0
10269,2009-04-25 00:00:00,2,1.75
8371,2009-04-26 00:00:00,0,-0.25
8524,2009-04-26 00:00:00,1,-0.25
8528,2009-04-26 00:00:00,-2,-2.0
8529,2009-04-26 00:00:00,0,0.5
8530,2009-04-26 00:00:00,-1,-0.25
8540,2009-04-26 00:00:00,-3,0.25
8549,2009-04-26 00:00:00,-2,-0.75
8551,2009-04-26 00:00:00,-1,0.5
8603,2009-04-26 00:00:00,-2,0.0
8633,2009-04-26 00:00:00,2,1.5
8636,2009-04-26 00:00:00,-1,0.0
8661,2009-04-26 00:00:00,2,1.5
8696,2009-04-26 00:00:00,-1,0.25
8721,2009-04-26 00:00:00,-2,1.0
9869,2009-04-26 00:00:00,-2,-2.0
9885,2009-04-26 00:00:00,0,-0.25
9912,2009-04-26 00:00:00,0,-1.0
10205,2009-04-26 00:00:00,1,0.0
10233,2009-04-26 00:00:00,-2,-0.25
8302,2009-04-26 00:00:00,-2,-2.25
8305,2009-04-26 00:00:00,-1,-0.5
8315,2009-04-26 00:00:00,1,0.0
8398,2009-04-26 00:00:00,2,-0.5
8479,2009-04-26 00:00:00,-2,-1.5
8543,2009-04-26 00:00:00,-1,0.0
8558,2009-04-26 00:00:00,2,1.5
8564,2009-04-26 00:00:00,3,2.5
8655,2009-04-26 00:00:00,2,-0.5
8690,2009-04-26 00:00:00,0,-0.5
9788,2009-04-26 00:00:00,0,-1.0
9804,2009-04-26 00:00:00,1,-0.75
9825,2009-04-26 00:00:00,2,1.75
9857,2009-04-26 00:00:00,2,-1.25
9875,2009-04-26 00:00:00,1,-0.25
9882,2009-04-26 00:00:00,0,0.0
9888,2009-04-26 00:00:00,1,-1.0
9906,2009-04-26 00:00:00,2,0.5
10281,2009-04-26 00:00:00,0,-1.0
8462,2009-04-27 00:00:00,0,-0.25
10261,2009-04-27 00:00:00,0,-0.75
9904,2009-05-01 00:00:00,2,1.0
9911,2009-05-01 00:00:00,-2,-0.5
8178,2009-05-02 00:00:00,1,-0.25
8226,2009-05-02 00:00:00,-4,-2.0
8302,2009-05-02 00:00:00,2,-1.5
8398,2009-05-02 00:00:00,0,-0.25
8543,2009-05-02 00:00:00,-2,0.0
8559,2009-05-02 00:00:00,0,-0.5
8634,2009-05-02 00:00:00,4,2.25
8654,2009-05-02 00:00:00,1,-0.25
8655,2009-05-02 00:00:00,-2,-1.25
8659,2009-05-02 00:00:00,-1,0.0
8690,2009-05-02 00:00:00,1,0.0
9788,2009-05-02 00:00:00,-1,-1.25
9789,2009-05-02 00:00:00,2,2.0
9825,2009-05-02 00:00:00,3,2.0
9864,2009-05-02 00:00:00,-2,-0.25
9879,2009-05-02 00:00:00,-2,0.25
10260,2009-05-02 00:00:00,2,2.0
10269,2009-05-02 00:00:00,0,1.5
8295,2009-05-02 00:00:00,0,-0.25
8388,2009-05-02 00:00:00,2,-0.75
8455,2009-05-02 00:00:00,2,1.0
8456,2009-05-02 00:00:00,2,0.75
8462,2009-05-02 00:00:00,-3,-1.0
8528,2009-05-02 00:00:00,0,-2.25
8549,2009-05-02 00:00:00,-2,-0.5
8586,2009-05-02 00:00:00,1,0.0
8633,2009-05-02 00:00:00,-4,0.0
8636,2009-05-02 00:00:00,2,0.25
8721,2009-05-02 00:00:00,4,1.0
9810,2009-05-02 00:00:00,-2,-1.25
9823,2009-05-02 00:00:00,1,1.25
9857,2009-05-02 00:00:00,-1,-1.25
9912,2009-05-02 00:00:00,0,-0.5
10189,2009-05-02 00:00:00,-1,1.5
10194,2009-05-02 00:00:00,-1,-0.25
10205,2009-05-02 00:00:00,-2,0.0
8177,2009-05-03 00:00:00,0,0.0
8305,2009-05-03 00:00:00,-1,-1.0
8315,2009-05-03 00:00:00,0,0.25
8479,2009-05-03 00:00:00,1,-0.75
8524,2009-05-03 00:00:00,-3,-0.75
8529,2009-05-03 00:00:00,-4,-0.75
8533,2009-05-03 00:00:00,0,0.0
8564,2009-05-03 00:00:00,2,2.5
8668,2009-05-03 00:00:00,2,0.25
8697,2009-05-03 00:00:00,-1,-0.25
9804,2009-05-03 00:00:00,-1,-0.75
9865,2009-05-03 00:00:00,2,0.5
9875,2009-05-03 00:00:00,-1,-0.5
9882,2009-05-03 00:00:00,-2,-0.5
9888,2009-05-03 00:00:00,0,-0.5
9906,2009-05-03 00:00:00,2,0.75
10261,2009-05-03 00:00:00,-3,-1.0
10267,2009-05-03 00:00:00,-3,0.0
10281,2009-05-03 00:00:00,-1,-0.75
8371,2009-05-03 00:00:00,-1,-0.75
8472,2009-05-03 00:00:00,-2,-1.25
8530,2009-05-03 00:00:00,-2,-0.5
8535,2009-05-03 00:00:00,1,0.75
8540,2009-05-03 00:00:00,4,1.0
8551,2009-05-03 00:00:00,1,0.25
8558,2009-05-03 00:00:00,3,2.25
8600,2009-05-03 00:00:00,3,2.0
8603,2009-05-03 00:00:00,-2,-0.75
8650,2009-05-03 00:00:00,3,2.25
8661,2009-05-03 00:00:00,1,1.25
8686,2009-05-03 00:00:00,0,-1.0
8696,2009-05-03 00:00:00,-2,0.0
8722,2009-05-03 00:00:00,1,-1.25
9783,2009-05-03 00:00:00,1,1.0
9790,2009-05-03 00:00:00,0,-0.5
9869,2009-05-03 00:00:00,0,-1.75
9885,2009-05-03 00:00:00,0,-0.25
10233,2009-05-03 00:00:00,2,0.0
8667,2009-05-04 00:00:00,-1,-1.5
10252,2009-05-04 00:00:00,1,0.25
9912,2009-05-08 00:00:00,0,-0.25
8178,2009-05-08 00:00:00,0,-0.25
8295,2009-05-09 00:00:00,-4,-0.75
8462,2009-05-09 00:00:00,-2,-1.75
8472,2009-05-09 00:00:00,0,-1.0
8528,2009-05-09 00:00:00,-2,-1.75
8586,2009-05-09 00:00:00,0,-0.25
8600,2009-05-09 00:00:00,2,2.0
8603,2009-05-09 00:00:00,-1,-1.5
8633,2009-05-09 00:00:00,-3,-1.0
8650,2009-05-09 00:00:00,3,2.0
8661,2009-05-09 00:00:00,-2,0.75
8690,2009-05-09 00:00:00,-5,-0.75
8721,2009-05-09 00:00:00,-3,0.0
8722,2009-05-09 00:00:00,-2,-1.25
9810,2009-05-09 00:00:00,0,-0.25
9823,2009-05-09 00:00:00,2,0.75
9911,2009-05-09 00:00:00,-2,-1.75
10194,2009-05-09 00:00:00,1,0.0
10252,2009-05-09 00:00:00,-2,-0.25
8177,2009-05-09 00:00:00,2,1.0
8226,2009-05-09 00:00:00,2,-0.75
8302,2009-05-09 00:00:00,2,-0.5
8315,2009-05-09 00:00:00,1,0.75
8398,2009-05-09 00:00:00,-2,-1.0
8543,2009-05-09 00:00:00,-2,-1.0
8559,2009-05-09 00:00:00,0,-0.25
8654,2009-05-09 00:00:00,-3,-0.75
8655,2009-05-09 00:00:00,2,0.25
8659,2009-05-09 00:00:00,2,0.5
8667,2009-05-09 00:00:00,-1,-1.25
8668,2009-05-09 00:00:00,0,0.25
9789,2009-05-09 00:00:00,4,2.5
9879,2009-05-09 00:00:00,2,0.25
9882,2009-05-09 00:00:00,5,0.25
9904,2009-05-09 00:00:00,0,0.5
10267,2009-05-09 00:00:00,3,0.25
10269,2009-05-09 00:00:00,3,2.0
8371,2009-05-10 00:00:00,-3,-1.25
8388,2009-05-10 00:00:00,0,0.0
8455,2009-05-10 00:00:00,3,1.5
8456,2009-05-10 00:00:00,-2,0.75
8535,2009-05-10 00:00:00,2,1.0
8540,2009-05-10 00:00:00,-1,0.75
8558,2009-05-10 00:00:00,-1,1.75
8636,2009-05-10 00:00:00,0,0.25
8686,2009-05-10 00:00:00,0,-0.5
8696,2009-05-10 00:00:00,-1,0.0
9783,2009-05-10 00:00:00,1,1.0
9790,2009-05-10 00:00:00,-2,-0.75
9857,2009-05-10 00:00:00,0,-0.5
9869,2009-05-10 00:00:00,-2,-1.75
9875,2009-05-10 00:00:00,0,-0.5
9885,2009-05-10 00:00:00,0,0.0
10189,2009-05-10 00:00:00,-1,0.75
10205,2009-05-10 00:00:00,0,0.0
10233,2009-05-10 00:00:00,0,-0.25
8305,2009-05-10 00:00:00,3,0.0
8479,2009-05-10 00:00:00,-1,-0.75
8524,2009-05-10 00:00:00,0,-0.75
8529,2009-05-10 00:00:00,0,-0.5
8530,2009-05-10 00:00:00,-2,-0.75
8533,2009-05-10 00:00:00,0,0.25
8551,2009-05-10 00:00:00,1,-0.25
8564,2009-05-10 00:00:00,0,2.25
8634,2009-05-10 00:00:00,0,2.0
8697,2009-05-10 00:00:00,2,0.25
9788,2009-05-10 00:00:00,1,-0.75
9804,2009-05-10 00:00:00,0,-1.0
9825,2009-05-10 00:00:00,-3,0.5
9864,2009-05-10 00:00:00,1,0.0
9865,2009-05-10 00:00:00,2,0.75
9888,2009-05-10 00:00:00,0,0.0
9906,2009-05-10 00:00:00,1,0.25
10260,2009-05-10 00:00:00,2,2.25
10281,2009-05-10 00:00:00,0,-0.75
8549,2009-05-11 00:00:00,-2,-1.5
10261,2009-05-11 00:00:00,2,-0.5
8177,2009-05-12 00:00:00,1,1.0
8178,2009-05-12 00:00:00,-3,-0.75
9789,2009-05-12 00:00:00,-3,1.25
9904,2009-05-12 00:00:00,1,1.0
8295,2009-05-12 00:00:00,-1,-1.0
8721,2009-05-12 00:00:00,3,0.5
8722,2009-05-12 00:00:00,-1,-0.75
9823,2009-05-12 00:00:00,3,1.25
8226,2009-05-13 00:00:00,2,-0.25
8697,2009-05-13 00:00:00,5,1.75
9788,2009-05-13 00:00:00,1,0.25
9911,2009-05-13 00:00:00,-2,-1.75
10260,2009-05-13 00:00:00,1,2.0
10269,2009-05-13 00:00:00,1,1.5
8398,2009-05-13 00:00:00,-1,-0.25
8528,2009-05-13 00:00:00,-1,-1.25
9790,2009-05-13 00:00:00,2,-0.5
9810,2009-05-13 00:00:00,-5,-2.25
9912,2009-05-13 00:00:00,-2,-0.5
10189,2009-05-13 00:00:00,-1,-0.5
8295,2009-05-16 00:00:00,2,-0.75
8302,2009-05-16 00:00:00,0,0.5
8305,2009-05-16 00:00:00,0,0.25
8398,2009-05-16 00:00:00,-2,-1.25
8456,2009-05-16 00:00:00,-1,0.0
8528,2009-05-16 00:00:00,-2,-1.25
8530,2009-05-16 00:00:00,-1,-1.5
8564,2009-05-16 00:00:00,-1,1.0
8633,2009-05-16 00:00:00,-1,-1.5
8654,2009-05-16 00:00:00,-2,-1.25
8667,2009-05-16 00:00:00,0,-1.0
8721,2009-05-16 00:00:00,5,2.25
8722,2009-05-16 00:00:00,1,-0.25
9788,2009-05-16 00:00:00,-5,-1.0
9810,2009-05-16 00:00:00,-2,-2.25
9823,2009-05-16 00:00:00,0,1.5
9825,2009-05-16 00:00:00,0,0.5
9879,2009-05-16 00:00:00,1,0.5
9912,2009-05-16 00:00:00,-6,-2.0
10189,2009-05-16 00:00:00,0,-0.75
10252,2009-05-16 00:00:00,0,-0.25
8177,2009-05-16 00:00:00,0,0.75
8178,2009-05-16 00:00:00,5,0.75
8226,2009-05-16 00:00:00,0,0.0
8371,2009-05-16 00:00:00,0,-1.0
8549,2009-05-16 00:00:00,0,-1.5
8559,2009-05-16 00:00:00,0,0.0
8586,2009-05-16 00:00:00,1,-0.25
8600,2009-05-16 00:00:00,1,1.75
8668,2009-05-16 00:00:00,2,0.75
8686,2009-05-16 00:00:00,1,-0.5
8697,2009-05-16 00:00:00,-2,1.0
9783,2009-05-16 00:00:00,0,0.5
9789,2009-05-16 00:00:00,6,2.25
9790,2009-05-16 00:00:00,-1,-0.25
9904,2009-05-16 00:00:00,-5,-0.5
9911,2009-05-16 00:00:00,2,-1.0
10194,2009-05-16 00:00:00,2,0.25
10205,2009-05-16 00:00:00,1,0.0
10260,2009-05-16 00:00:00,0,1.25
10261,2009-05-16 00:00:00,-1,-0.5
10269,2009-05-16 00:00:00,2,1.5
8315,2009-05-17 00:00:00,-1,0.25
8479,2009-05-17 00:00:00,-1,-0.75
8524,2009-05-17 00:00:00,0,-0.5
8529,2009-05-17 00:00:00,-1,-1.25
8533,2009-05-17 00:00:00,0,-0.25
8543,2009-05-17 00:00:00,-2,-1.75
8551,2009-05-17 00:00:00,-3,-0.5
8634,2009-05-17 00:00:00,-1,0.75
8650,2009-05-17 00:00:00,2,2.5
8655,2009-05-17 00:00:00,-2,0.0
9804,2009-05-17 00:00:00,1,0.25
9864,2009-05-17 00:00:00,-1,-0.5
9865,2009-05-17 00:00:00,-2,0.75
9882,2009-05-17 00:00:00,-1,0.5
9888,2009-05-17 00:00:00,-1,0.0
10267,2009-05-17 00:00:00,-1,-0.25
10281,2009-05-17 00:00:00,-1,-0.5
8388,2009-05-17 00:00:00,1,0.5
8455,2009-05-17 00:00:00,2,2.0
8535,2009-05-17 00:00:00,1,1.75
8540,2009-05-17 00:00:00,2,0.5
8558,2009-05-17 00:00:00,1,1.25
8603,2009-05-17 00:00:00,2,-0.75
8636,2009-05-17 00:00:00,3,1.0
8659,2009-05-17 00:00:00,-2,0.5
8661,2009-05-17 00:00:00,1,0.5
8690,2009-05-17 00:00:00,1,-0.75
8696,2009-05-17 00:00:00,1,-0.75
9857,2009-05-17 00:00:00,1,0.5
9869,2009-05-17 00:00:00,1,-0.75
9875,2009-05-17 00:00:00,-1,-0.25
9885,2009-05-17 00:00:00,0,0.0
9906,2009-05-17 00:00:00,1,1.5
10233,2009-05-17 00:00:00,0,0.0
8472,2009-05-18 00:00:00,-2,-1.75
8462,2009-05-18 00:00:00,2,-0.75
8690,2009-05-20 00:00:00,-1,-1.0
8543,2009-05-20 00:00:00,1,-1.25
8177,2009-05-23 00:00:00,-4,-0.25
8178,2009-05-23 00:00:00,-3,-0.25
8226,2009-05-23 00:00:00,1,1.25
8371,2009-05-23 00:00:00,1,-0.75
8388,2009-05-23 00:00:00,-1,0.5
8558,2009-05-23 00:00:00,3,1.5
8603,2009-05-23 00:00:00,0,-0.25
8696,2009-05-23 00:00:00,1,-0.25
8697,2009-05-23 00:00:00,-4,0.25
9783,2009-05-23 00:00:00,-1,0.25
9789,2009-05-23 00:00:00,0,1.75
9790,2009-05-23 00:00:00,1,0.0
9869,2009-05-23 00:00:00,1,0.0
9904,2009-05-23 00:00:00,0,-1.0
9906,2009-05-23 00:00:00,3,1.75
9911,2009-05-23 00:00:00,0,-0.5
10267,2009-05-23 00:00:00,-2,-0.75
10269,2009-05-23 00:00:00,-1,1.25
8295,2009-05-23 00:00:00,4,0.25
8302,2009-05-23 00:00:00,1,1.25
8305,2009-05-23 00:00:00,1,0.75
8315,2009-05-23 00:00:00,-3,-0.75
8398,2009-05-23 00:00:00,3,-0.5
8479,2009-05-23 00:00:00,-1,-0.5
8634,2009-05-23 00:00:00,-1,0.5
8721,2009-05-23 00:00:00,4,2.25
8722,2009-05-23 00:00:00,0,-0.5
9788,2009-05-23 00:00:00,0,-0.75
9810,2009-05-23 00:00:00,-1,-2.0
9823,2009-05-23 00:00:00,1,1.5
9864,2009-05-23 00:00:00,0,-0.5
9865,2009-05-23 00:00:00,-3,-0.25
9912,2009-05-23 00:00:00,0,-2.0
10189,2009-05-23 00:00:00,-1,-0.75
10205,2009-05-23 00:00:00,2,0.25
10281,2009-05-23 00:00:00,-1,-0.75
8455,2009-05-24 00:00:00,1,2.0
8462,2009-05-24 00:00:00,-1,-1.0
8535,2009-05-24 00:00:00,0,1.0
8540,2009-05-24 00:00:00,0,1.25
8549,2009-05-24 00:00:00,-1,-1.25
8559,2009-05-24 00:00:00,-1,-0.25
8586,2009-05-24 00:00:00,-2,0.0
8600,2009-05-24 00:00:00,0,1.5
8636,2009-05-24 00:00:00,-1,1.0
8659,2009-05-24 00:00:00,0,-0.25
8661,2009-05-24 00:00:00,2,0.5
8668,2009-05-24 00:00:00,2,1.5
8686,2009-05-24 00:00:00,1,0.5
9857,2009-05-24 00:00:00,0,0.0
9875,2009-05-24 00:00:00,-2,-1.0
9885,2009-05-24 00:00:00,3,0.75
10194,2009-05-24 00:00:00,-3,-0.25
10233,2009-05-24 00:00:00,1,0.75
10260,2009-05-24 00:00:00,1,1.0
10261,2009-05-24 00:00:00,-1,-0.75
8456,2009-05-24 00:00:00,1,0.0
8472,2009-05-24 00:00:00,-1,-1.25
8524,2009-05-24 00:00:00,0,-0.75
8528,2009-05-24 00:00:00,1,-1.0
8529,2009-05-24 00:00:00,1,-1.0
8530,2009-05-24 00:00:00,2,-0.75
8533,2009-05-24 00:00:00,0,0.0
8551,2009-05-24 00:00:00,-3,-1.0
8564,2009-05-24 00:00:00,-1,0.0
8633,2009-05-24 00:00:00,-2,-2.5
8650,2009-05-24 00:00:00,2,2.5
8654,2009-05-24 00:00:00,1,-0.75
8655,2009-05-24 00:00:00,0,-0.5
8667,2009-05-24 00:00:00,-1,-0.75
9804,2009-05-24 00:00:00,-1,-0.25
9825,2009-05-24 00:00:00,3,0.75
9879,2009-05-24 00:00:00,-2,-0.25
9882,2009-05-24 00:00:00,0,0.5
9888,2009-05-24 00:00:00,0,-0.25
10252,2009-05-24 00:00:00,1,0.0
8315,2009-05-30 00:00:00,-2,-1.25
8634,2009-05-30 00:00:00,0,-0.5
9865,2009-05-30 00:00:00,-3,-1.5
10205,2009-05-30 00:00:00,1,1.0
8661,2009-05-30 00:00:00,-1,0.0
9783,2009-05-30 00:00:00,0,0.0
9906,2009-05-30 00:00:00,3,2.0
10267,2009-05-30 00:00:00,2,0.5
8302,2009-05-31 00:00:00,2,1.25
8305,2009-05-31 00:00:00,0,1.0
8479,2009-05-31 00:00:00,-1,-1.0
8524,2009-05-31 00:00:00,-1,-0.25
8529,2009-05-31 00:00:00,-4,-1.0
8530,2009-05-31 00:00:00,-2,-0.75
8533,2009-05-31 00:00:00,-3,-0.75
8543,2009-05-31 00:00:00,-2,-1.25
8551,2009-05-31 00:00:00,0,-1.25
8564,2009-05-31 00:00:00,2,0.0
8633,2009-05-31 00:00:00,-1,-1.75
9804,2009-05-31 00:00:00,-1,-0.25
9864,2009-05-31 00:00:00,-3,-0.75
9882,2009-05-31 00:00:00,0,1.0
9888,2009-05-31 00:00:00,-3,-1.0
10281,2009-05-31 00:00:00,0,-0.5
8371,2009-05-31 00:00:00,1,-0.25
8388,2009-05-31 00:00:00,-2,-0.5
8535,2009-05-31 00:00:00,-2,0.25
8540,2009-05-31 00:00:00,0,0.25
8558,2009-05-31 00:00:00,3,1.5
8600,2009-05-31 00:00:00,4,1.75
8603,2009-05-31 00:00:00,0,0.25
8636,2009-05-31 00:00:00,1,0.75
8686,2009-05-31 00:00:00,1,0.75
8690,2009-05-31 00:00:00,0,-1.25
8696,2009-05-31 00:00:00,0,0.25
9857,2009-05-31 00:00:00,2,0.75
9869,2009-05-31 00:00:00,1,0.25
9875,2009-05-31 00:00:00,3,0.0
9885,2009-05-31 00:00:00,2,1.25
10233,2009-05-31 00:00:00,3,1.0
10269,2009-08-07 00:00:00,-2,0.0
8721,2009-08-07 00:00:00,2,3.5
8178,2009-08-08 00:00:00,0,-0.25
8722,2009-08-08 00:00:00,-1,-0.25
9810,2009-08-08 00:00:00,1,-1.75
9823,2009-08-08 00:00:00,0,1.0
9904,2009-08-08 00:00:00,-1,-1.25
10189,2009-08-08 00:00:00,1,-0.25
8177,2009-08-08 00:00:00,1,-0.5
8226,2009-08-08 00:00:00,0,0.75
8697,2009-08-08 00:00:00,-1,-0.5
9789,2009-08-08 00:00:00,1,1.0
9788,2009-08-09 00:00:00,0,-1.0
9790,2009-08-09 00:00:00,0,0.5
9911,2009-08-09 00:00:00,0,0.0
8226,2009-08-15 00:00:00,-1,0.0
8456,2009-08-15 00:00:00,2,0.0
8472,2009-08-15 00:00:00,1,-0.5
8528,2009-08-15 00:00:00,2,0.0
8654,2009-08-15 00:00:00,2,-0.5
8667,2009-08-15 00:00:00,-1,-0.75
8697,2009-08-15 00:00:00,0,-1.75
8721,2009-08-15 00:00:00,2,3.25
9789,2009-08-15 00:00:00,-3,1.0
9825,2009-08-15 00:00:00,5,1.25
9879,2009-08-15 00:00:00,1,0.5
8178,2009-08-15 00:00:00,1,0.75
8455,2009-08-15 00:00:00,1,1.75
8462,2009-08-15 00:00:00,-1,-0.5
8559,2009-08-15 00:00:00,-1,-0.5
8655,2009-08-15 00:00:00,-2,-0.5
8668,2009-08-15 00:00:00,-5,-0.25
8722,2009-08-15 00:00:00,-2,-0.5
9790,2009-08-15 00:00:00,3,0.75
9810,2009-08-15 00:00:00,0,-0.5
9823,2009-08-15 00:00:00,0,0.25
9904,2009-08-15 00:00:00,0,-1.5
10194,2009-08-15 00:00:00,2,0.5
10252,2009-08-15 00:00:00,-2,-0.75
10269,2009-08-15 00:00:00,2,0.25
8177,2009-08-16 00:00:00,-1,-1.0
8650,2009-08-16 00:00:00,-1,1.5
9911,2009-08-16 00:00:00,-3,-0.25
8586,2009-08-16 00:00:00,1,0.0
9788,2009-08-16 00:00:00,1,-1.0
10189,2009-08-16 00:00:00,3,0.75
10260,2009-08-16 00:00:00,1,0.75
8455,2009-08-18 00:00:00,2,1.5
8472,2009-08-18 00:00:00,-2,-1.0
8528,2009-08-18 00:00:00,-1,0.0
8462,2009-08-19 00:00:00,-1,-0.25
8586,2009-08-19 00:00:00,4,1.0
10194,2009-08-19 00:00:00,-4,-0.75
10260,2009-08-19 00:00:00,-1,0.25
8650,2009-08-19 00:00:00,4,1.75
8667,2009-08-19 00:00:00,-4,-1.5
10189,2009-08-21 00:00:00,0,0.75
8226,2009-08-21 00:00:00,0,0.0
8178,2009-08-22 00:00:00,5,0.75
8462,2009-08-22 00:00:00,-3,-1.5
8535,2009-08-22 00:00:00,0,-0.25
8559,2009-08-22 00:00:00,-1,-0.75
8564,2009-08-22 00:00:00,1,0.25
8655,2009-08-22 00:00:00,-1,-1.25
9810,2009-08-22 00:00:00,0,0.0
9823,2009-08-22 00:00:00,-1,0.0
9904,2009-08-22 00:00:00,2,0.25
10194,2009-08-22 00:00:00,0,-1.25
10260,2009-08-22 00:00:00,5,1.5
10269,2009-08-22 00:00:00,0,-0.25
8456,2009-08-22 00:00:00,1,0.75
8472,2009-08-22 00:00:00,1,-0.25
8528,2009-08-22 00:00:00,-5,-0.75
8551,2009-08-22 00:00:00,-1,-1.75
8667,2009-08-22 00:00:00,1,-1.25
8722,2009-08-22 00:00:00,0,-0.75
9789,2009-08-22 00:00:00,0,-0.5
9825,2009-08-22 00:00:00,3,2.75
9857,2009-08-22 00:00:00,0,0.75
8177,2009-08-23 00:00:00,-1,-1.25
8455,2009-08-23 00:00:00,2,1.5
8524,2009-08-23 00:00:00,-1,-0.5
8529,2009-08-23 00:00:00,0,-1.0
8533,2009-08-23 00:00:00,-1,-1.0
8586,2009-08-23 00:00:00,1,1.0
8668,2009-08-23 00:00:00,-1,-0.5
8686,2009-08-23 00:00:00,-1,0.5
9788,2009-08-23 00:00:00,-3,-0.5
9790,2009-08-23 00:00:00,2,1.5
9875,2009-08-23 00:00:00,-1,-0.25
9882,2009-08-23 00:00:00,1,0.0
8530,2009-08-23 00:00:00,-1,-0.5
8540,2009-08-23 00:00:00,1,0.75
8543,2009-08-23 00:00:00,1,-0.5
8600,2009-08-23 00:00:00,0,1.25
8636,2009-08-23 00:00:00,0,0.75
8654,2009-08-23 00:00:00,-1,0.0
8697,2009-08-23 00:00:00,3,-0.5
8721,2009-08-23 00:00:00,-2,1.5
9879,2009-08-23 00:00:00,-2,-0.5
9885,2009-08-23 00:00:00,1,1.5
9911,2009-08-23 00:00:00,1,-0.5
10233,2009-08-23 00:00:00,1,1.25
10252,2009-08-24 00:00:00,2,0.25
8650,2009-08-24 00:00:00,-2,0.75
9905,2009-08-28 00:00:00,-2,-0.25
9788,2009-08-28 00:00:00,2,0.0
8165,2009-08-29 00:00:00,0,-0.75
8191,2009-08-29 00:00:00,-3,-0.75
8226,2009-08-29 00:00:00,1,0.0
8358,2009-08-29 00:00:00,1,-1.5
8472,2009-08-29 00:00:00,-1,-0.25
8636,2009-08-29 00:00:00,4,1.0
8650,2009-08-29 00:00:00,1,0.5
8654,2009-08-29 00:00:00,0,0.5
8658,2009-08-29 00:00:00,-1,-0.25
8667,2009-08-29 00:00:00,0,-1.0
8721,2009-08-29 00:00:00,-3,-0.25
9783,2009-08-29 00:00:00,-1,-0.5
9789,2009-08-29 00:00:00,0,-0.5
9825,2009-08-29 00:00:00,-1,2.5
9857,2009-08-29 00:00:00,0,0.5
9911,2009-08-29 00:00:00,-1,-0.75
8178,2009-08-29 00:00:00,1,1.75
8455,2009-08-29 00:00:00,3,2.0
8559,2009-08-29 00:00:00,-1,-1.0
8564,2009-08-29 00:00:00,-4,-0.5
8586,2009-08-29 00:00:00,1,1.75
8602,2009-08-29 00:00:00,0,-0.5
8633,2009-08-29 00:00:00,1,-0.75
8655,2009-08-29 00:00:00,0,-0.75
9810,2009-08-29 00:00:00,0,0.25
9823,2009-08-29 00:00:00,3,0.5
9904,2009-08-29 00:00:00,-1,0.0
10189,2009-08-29 00:00:00,-1,0.75
10194,2009-08-29 00:00:00,1,-0.25
10260,2009-08-29 00:00:00,1,1.5
10269,2009-08-29 00:00:00,0,0.0
8302,2009-08-30 00:00:00,-2,0.25
8305,2009-08-30 00:00:00,3,1.0
8456,2009-08-30 00:00:00,1,1.25
8528,2009-08-30 00:00:00,-1,-1.25
8530,2009-08-30 00:00:00,-1,-0.5
8540,2009-08-30 00:00:00,-1,0.0
8543,2009-08-30 00:00:00,1,0.25
8551,2009-08-30 00:00:00,2,-0.5
8558,2009-08-30 00:00:00,-1,1.5
8600,2009-08-30 00:00:00,-2,0.5
8697,2009-08-30 00:00:00,1,0.75
8722,2009-08-30 00:00:00,-2,-1.25
9879,2009-08-30 00:00:00,-2,-1.25
9885,2009-08-30 00:00:00,2,2.0
9906,2009-08-30 00:00:00,-3,1.0
10205,2009-08-30 00:00:00,0,1.0
10233,2009-08-30 00:00:00,1,1.5
10281,2009-08-30 00:00:00,0,-0.5
8177,2009-08-30 00:00:00,-1,-0.5
8315,2009-08-30 00:00:00,1,-1.25
8371,2009-08-30 00:00:00,0,0.5
8462,2009-08-30 00:00:00,-1,-1.5
8524,2009-08-30 00:00:00,-1,-0.75
8529,2009-08-30 00:00:00,-2,-1.25
8533,2009-08-30 00:00:00,-1,-1.25
8535,2009-08-30 00:00:00,1,-0.25
8661,2009-08-30 00:00:00,2,1.0
8668,2009-08-30 00:00:00,1,-0.75
8686,2009-08-30 00:00:00,-2,-0.25
8696,2009-08-30 00:00:00,-3,-0.25
9790,2009-08-30 00:00:00,2,1.75
9864,2009-08-30 00:00:00,3,-0.25
9865,2009-08-30 00:00:00,0,-2.0
9875,2009-08-30 00:00:00,2,0.5
9882,2009-08-30 00:00:00,2,0.75
10252,2009-08-30 00:00:00,2,0.75
10267,2009-08-30 00:00:00,2,0.25
9869,2009-08-31 00:00:00,-3,0.0
8634,2009-08-31 00:00:00,3,0.25
8177,2009-09-12 00:00:00,-1,-1.0
8178,2009-09-12 00:00:00,1,2.0
8191,2009-09-12 00:00:00,-4,-1.25
8455,2009-09-12 00:00:00,1,2.0
8559,2009-09-12 00:00:00,1,-0.5
8564,2009-09-12 00:00:00,0,-0.25
